timestamp,dcdc_grid_power
2019/5/31 15:00,631.8343333
2019/5/31 16:00,658.4764167
2019/5/31 17:00,111.2058333
2019/5/31 18:00,0.142333333
2019/5/31 19:00,0.050833333
2019/5/31 20:00,0
2019/5/31 21:00,0
2019/5/31 22:00,0
2019/5/31 23:00,0
2019/6/1 00:00,0
2019/6/1 01:00,0
2019/6/1 02:00,0
2019/6/1 03:00,0
2019/6/1 04:00,0
2019/6/1 05:00,0
2019/6/1 06:00,0
2019/6/1 07:00,0
2019/6/1 08:00,0
2019/6/1 09:00,-2.358666667
2019/6/1 10:00,-1.941833333
2019/6/1 11:00,-1.22
2019/6/1 12:00,105.013
2019/6/1 13:00,300.8033333
2019/6/1 14:00,642.5969167
2019/6/1 15:00,647.1749167
2019/6/1 16:00,587.2983333
2019/6/1 17:00,-0.2135
2019/6/1 18:00,0.660833333
2019/6/1 19:00,0.711666667
2019/6/1 20:00,0
2019/6/1 21:00,0
2019/6/1 22:00,0
2019/6/1 23:00,0
2019/6/2 00:00,0
2019/6/2 01:00,0
2019/6/2 02:00,0
2019/6/2 03:00,0
2019/6/2 04:00,0
2019/6/2 05:00,0
2019/6/2 06:00,0
2019/6/2 07:00,0
2019/6/2 08:00,0
2019/6/2 09:00,110.1785
2019/6/2 10:00,-1.667333333
2019/6/2 11:00,-1.769
2019/6/2 12:00,-2.419666667
2019/6/2 13:00,-2.541666667
2019/6/2 14:00,105.3471667
2019/6/2 15:00,-0.203333333
2019/6/2 16:00,-0.111833333
2019/6/2 17:00,0.25425
2019/6/2 18:00,0.020333333
2019/6/2 19:00,0
2019/6/2 20:00,0
2019/6/2 21:00,0
2019/6/2 22:00,0
2019/6/2 23:00,0
2019/6/3 00:00,0
2019/6/3 01:00,0
2019/6/3 02:00,0
2019/6/3 03:00,0
2019/6/3 04:00,0
2019/6/3 05:00,0
2019/6/3 06:00,0
2019/6/3 07:00,0
2019/6/3 08:00,0
2019/6/3 09:00,0
2019/6/3 10:00,0
2019/6/3 11:00,0
2019/6/3 12:00,-0.620166667
2019/6/3 13:00,0.061
2019/6/3 14:00,-0.315166667
2019/6/3 15:00,-2.1655
2019/6/3 16:00,104.0345833
2019/6/3 17:00,116.5258333
2019/6/3 18:00,0.142333333
2019/6/3 19:00,0.549083333
2019/6/3 20:00,0
2019/6/3 21:00,0
2019/6/3 22:00,0
2019/6/3 23:00,0
2019/6/4 00:00,0
2019/6/4 01:00,0
2019/6/4 02:00,0
2019/6/4 03:00,0
2019/6/4 04:00,0
2019/6/4 05:00,0
2019/6/4 06:00,0
2019/6/4 07:00,0
2019/6/4 08:00,0.132166667
2019/6/4 09:00,0.965833333
2019/6/4 10:00,0.142333333
2019/6/4 11:00,109.7923333
2019/6/4 12:00,-4.5445
2019/6/4 13:00,-4.503833333
2019/6/4 14:00,320.0368333
2019/6/4 15:00,-5.0325
2019/6/4 16:00,85.31783333
2019/6/4 17:00,21.59716667
2019/6/4 18:00,-1.22
2019/6/4 19:00,-1.22
2019/6/4 20:00,-1.22
2019/6/4 21:00,-1.22
2019/6/4 22:00,-1.199666667
2019/6/4 23:00,-1.179333333
2019/6/5 00:00,-1.209833333
2019/6/5 01:00,-1.209833333
2019/6/5 02:00,-1.209833333
2019/6/5 03:59,-1.22
2019/6/5 04:59,-1.22
2019/6/5 05:59,-1.22
2019/6/5 06:59,-1.22
2019/6/5 07:59,99.40633333
2019/6/5 08:59,-3.3855
2019/6/5 09:59,-2.013
2019/6/5 10:59,332.2646667
2019/6/5 11:59,329.8335833
2019/6/5 12:59,219.9201667
2019/6/5 13:59,-2.002833333
2019/6/5 14:59,-2.4095
2019/6/5 15:59,203.2979167
2019/6/5 16:59,658.8414167
2019/6/5 17:59,237.3865833
2019/6/5 18:59,-3.253333333
2019/6/5 19:59,-1.413166667
2019/6/5 20:59,-1.22
2019/6/5 21:59,-1.22
2019/6/5 22:59,-1.22
2019/6/5 23:59,-1.22
2019/6/6 00:59,-1.22
2019/6/6 01:59,-1.22
2019/6/6 02:59,-1.22
2019/6/6 03:59,-1.22
2019/6/6 04:59,-1.22
2019/6/6 05:59,-1.22
2019/6/6 06:59,-1.22
2019/6/6 07:59,-0.7625
2019/6/6 08:59,109.8836667
2019/6/6 09:59,110.1886667
2019/6/6 10:59,477.4456667
2019/6/6 11:59,394.1738333
2019/6/6 12:59,-0.162666667
2019/6/6 13:59,298.9494167
2019/6/6 14:59,343.8715
2019/6/6 15:59,215.04575
2019/6/6 16:59,589.4445833
2019/6/6 17:59,294.4748333
2019/6/6 18:59,105.9180833
2019/6/6 19:59,-1.9215
2019/6/6 20:59,-1.22
2019/6/6 21:59,-1.22
2019/6/6 23:00,-1.22
2019/6/6 23:59,-1.22
2019/6/7 00:59,-1.22
2019/6/7 01:59,-1.22
2019/6/7 02:59,-1.22
2019/6/7 03:59,-1.22
2019/6/7 04:59,-1.22
2019/6/7 05:59,-1.22
2019/6/7 06:59,-1.22
2019/6/7 07:59,214.875
2019/6/7 08:59,106.1426667
2019/6/7 09:59,-2.999083333
2019/6/7 10:59,26.96883333
2019/6/7 11:59,302.0830833
2019/6/7 12:59,167.6535
2019/6/7 13:59,538.44125
2019/6/7 14:59,611.1441667
2019/6/7 15:59,213.2975
2019/6/7 16:59,226.9688333
2019/6/7 17:59,194.2153333
2019/6/7 18:59,-3.253333333
2019/6/7 19:59,-1.22
2019/6/7 20:59,-1.22
2019/6/7 21:59,-1.209833333
2019/6/7 22:59,-1.22
2019/6/7 23:59,-1.22
